horsepower,bore_size,grunt,load
80.0,24.375,2.6929651545036157,0.04586077140169332
54.0,24.25,1.2396641513444575,0.04303460514640639
90.0,35.0,1.6530612244897962,0.05813953488372093
86.0,30.5,1.987637731792529,0.05480682839173405
165.0,43.75,1.7779591836734694,0.08189050070191858
175.0,50.0,1.53125,0.09122006841505131
150.0,39.75,1.7799928800284799,0.07690447400241839
153.0,43.875,1.520052596975674,0.08500847662872366
150.0,38.0,1.9477146814404431,0.08278867102396514
208.0,53.625,1.8806244260789717,0.09259658968271099
155.0,43.75,1.5689795918367346,0.07774322523322967
160.0,43.75,1.6718367346938774,0.07854578096947935
190.0,50.0,1.805,0.09045680687471733
97.0,23.333333333333332,5.76061224489796,0.030042918454935622
150.0,38.0,1.9477146814404431,0.07810894141829394
130.0,38.375,1.4344979787583954,0.0749145924841386
140.0,37.75,1.7192228411034602,0.0703306939916162
150.0,39.75,1.7799928800284799,0.07799852832965416
112.0,30.25,3.427088313639779,0.04125468803273099
76.0,30.25,1.5780342872754594,0.04818797291915571
87.0,30.0,2.1025,0.04028197381671702
69.0,24.0,2.06640625,0.0438556418455916
86.0,30.5,1.987637731792529,0.05093945720250522
92.0,24.25,3.5982569879902218,0.042395104895104896
97.0,30.0,2.613611111111111,0.047885075818036714
80.0,24.5,2.665556018325698,0.04528650646950092
88.0,24.25,3.2921670740780105,0.04619047619047619
175.0,43.75,2.0,0.08536585365853659
150.0,38.0,1.9477146814404431,0.08278867102396514
145.0,43.75,1.3730612244897962,0.08776328986960882
137.0,37.75,1.6463313012587166,0.07471548738248392
150.0,39.75,1.7799928800284799,0.08419380460683082
198.0,53.625,1.7041420118343198,0.08663166397415185
150.0,50.0,1.125,0.08960573476702509
158.0,43.875,1.6210258033619855,0.08044923217969287
150.0,39.75,1.7799928800284799,0.07505310361104556
215.0,55.0,1.9101239669421488,0.09292502639915523
225.0,56.875,1.9562854727689893,0.09190062613613412
175.0,45.0,1.890432098765432,0.0942161737764983
105.0,37.5,1.3066666666666666,0.07209227811598846
100.0,41.666666666666664,0.9600000000000002,0.0762660158633313
100.0,38.666666666666664,1.11474435196195,0.07877758913412564
88.0,41.666666666666664,0.743424,0.08275405494869248
95.0,33.0,1.3812366085093357,0.06818181818181818
46.0,24.25,0.8995642469975554,0.04974358974358974
150.0,50.0,1.125,0.08004802881729037
167.0,50.0,1.39445,0.08153281695882593
170.0,45.0,1.7839506172839505,0.07735281478298238
180.0,43.75,2.1159183673469384,0.07779506557012669
100.0,38.666666666666664,1.11474435196195,0.08318393689494442
88.0,24.25,3.2921670740780105,0.04256252742430891
72.0,35.0,1.0579591836734692,0.05830903790087463
94.0,27.0,3.0301783264746227,0.04539722572509458
90.0,23.333333333333332,4.959183673469388,0.03295668549905838
85.0,30.5,1.9416823434560602,0.05281385281385281
107.0,25.833333333333332,2.8592715920915714,0.06270226537216829
90.0,24.5,3.3735943356934612,0.04326710816777042
145.0,43.75,1.3730612244897962,0.08574228319451249
230.0,50.0,2.6449999999999996,0.09350163627863488
49.0,17.0,2.0769896193771626,0.03642206748794858
75.0,29.0,1.672116527942925,0.05375347544022243
91.0,28.5,2.5487842413050172,0.044151820294345466
112.0,30.25,3.427088313639779,0.04218967921896792
150.0,39.75,1.7799928800284799,0.09355692850838482
110.0,30.25,3.305785123966942,0.04548872180451128
122.0,26.0,3.6696252465483234,0.055575347345920914
180.0,43.75,2.1159183673469384,0.09552401746724891
95.0,33.0,1.3812366085093357,0.06382978723404255
85.0,33.333333333333336,1.08375,0.06956521739130435
100.0,38.666666666666664,1.11474435196195,0.07997242330230955
100.0,41.666666666666664,0.9600000000000002,0.0749400479616307
67.0,19.75,2.8771030283608394,0.04051282051282051
80.0,30.5,1.719967750604676,0.049775601795185635
65.0,17.75,3.3525094227335845,0.03867102396514161
75.0,35.0,1.1479591836734693,0.05507474429583006
100.0,41.666666666666664,0.9600000000000002,0.06612007405448295
110.0,43.0,1.09067964665585,0.0710352422907489
105.0,37.5,1.3066666666666666,0.06227511763077775
140.0,37.75,1.7192228411034602,0.07292924414392658
150.0,43.75,1.4693877551020407,0.07448393275164929
150.0,39.75,1.7799928800284799,0.0713484406551492
140.0,37.75,1.7192228411034602,0.06511427339370418
150.0,38.0,1.9477146814404431,0.0714117923420249
83.0,24.5,2.869221157850896,0.04416403785488959
67.0,19.75,2.8771030283608394,0.040244523688232295
78.0,24.25,2.586459772558189,0.04217391304347826
52.0,19.0,1.8725761772853187,0.04608853850818678
61.0,20.75,2.160545797648425,0.04143784323514728
75.0,22.5,2.777777777777778,0.042352941176470586
75.0,22.5,2.777777777777778,0.04269449715370019
75.0,29.0,1.672116527942925,0.051647373107747106
97.0,30.0,2.613611111111111,0.04821213338690237
93.0,27.0,2.96604938271605,0.0451693851944793
67.0,19.75,2.8771030283608394,0.0395
95.0,37.5,1.0696296296296295,0.06893382352941177
105.0,41.666666666666664,1.0584,0.07227522405319456
72.0,41.666666666666664,0.497664,0.07284382284382285
72.0,41.666666666666664,0.497664,0.07916402786573781
170.0,50.0,1.4449999999999998,0.0856898029134533
145.0,43.75,1.3730612244897962,0.07882882882882883
150.0,39.75,1.7799928800284799,0.0706980880391285
148.0,43.875,1.4223261174828128,0.07537041013528023
110.0,38.5,1.3605442176870748,0.05912464806757103
105.0,41.666666666666664,1.0584,0.06415191172696946
110.0,43.0,1.09067964665585,0.06916890080428954
95.0,37.5,1.0696296296296295,0.059445178335535004
110.0,38.5,1.3605442176870748,0.07601184600197433
110.0,32.75,1.4101742322708466,0.08134119838559453
129.0,37.75,1.4596728213674839,0.09529820132533923
75.0,24.25,2.391327452439154,0.04467987102717642
83.0,35.0,1.4059183673469389,0.05305039787798409
100.0,38.666666666666664,1.11474435196195,0.07961564859299931
78.0,35.0,1.2416326530612245,0.05401234567901234
96.0,33.5,2.0530184896413455,0.049592894152479645
71.0,22.5,2.4893827160493824,0.04048582995951417
97.0,29.75,2.6577219122943294,0.04675834970530452
97.0,28.5,1.9306453267672106,0.05730563002680965
70.0,22.5,2.419753086419753,0.04646360351058337
90.0,38.666666666666664,0.9029429250891796,0.07225163500467144
95.0,28.75,2.7296786389413987,0.042687453600593915
88.0,30.0,2.1511111111111108,0.040581670612106865
98.0,30.25,2.6238644901304555,0.04108658743633277
115.0,30.25,3.613141178881224,0.04530138524897042
53.0,22.75,1.3568409612365657,0.050696378830083565
86.0,26.75,2.5839811337234693,0.04342532467532467
81.0,29.0,1.9503567181926278,0.05225225225225225
92.0,35.0,1.7273469387755103,0.05443234836702955
79.0,24.5,2.599333610995419,0.043458980044345896
83.0,25.25,2.7013037937457107,0.04586739327883742
140.0,38.125,1.6855683955925826,0.07236061684460261
150.0,39.75,1.7799928800284799,0.07589498806682578
120.0,38.0,1.2465373961218837,0.0767289247854619
152.0,43.875,1.5002475629256256,0.08327402135231317
100.0,37.5,1.1851851851851851,0.06959480358799876
105.0,41.666666666666664,1.0584,0.07456009543692216
81.0,33.333333333333336,0.98415,0.06640106241699867
90.0,38.666666666666664,0.9029429250891796,0.07520259319286872
52.0,21.25,1.4970242214532874,0.04176904176904177
60.0,24.5,1.499375260308205,0.04528650646950092
70.0,22.5,2.419753086419753,0.04646360351058337
53.0,22.75,1.3568409612365657,0.050696378830083565
100.0,37.5,1.1851851851851851,0.06162695152013147
78.0,41.666666666666664,0.584064,0.06994963626189143
110.0,41.666666666666664,1.1616,0.06858710562414266
95.0,43.0,0.8135027943032269,0.08080175383651739
71.0,24.25,2.143054522265915,0.05315068493150685
70.0,21.25,2.71280276816609,0.04271356783919598
75.0,24.25,2.391327452439154,0.04501160092807425
72.0,35.0,1.0579591836734692,0.05458089668615984
102.0,32.5,2.462485207100592,0.04126984126984127
150.0,39.75,1.7799928800284799,0.08071065989847716
88.0,30.0,2.1511111111111108,0.03669724770642202
108.0,26.0,2.8757396449704142,0.05324232081911263
120.0,28.0,3.061224489795918,0.04397905759162304
180.0,43.75,2.1159183673469384,0.07990867579908675
145.0,43.75,1.3730612244897962,0.08631319358816276
130.0,37.75,1.482391123196351,0.07803617571059432
150.0,39.75,1.7799928800284799,0.08468708388814913
68.0,24.5,1.9258642232403165,0.04792176039119805
80.0,27.75,2.07775342910478,0.051508120649651976
58.0,19.75,2.156064733215831,0.04328767123287671
96.0,30.5,2.4767535608707334,0.05304347826086957
70.0,21.25,2.71280276816609,0.043701799485861184
145.0,38.125,1.8081160978231656,0.07860824742268041
110.0,32.5,1.4319526627218935,0.06403940886699508
145.0,39.75,1.6633044578932796,0.07681159420289856
130.0,37.75,1.482391123196351,0.07031431897555297
110.0,41.666666666666664,1.1616,0.07102272727272728
105.0,38.5,1.2396694214876032,0.06744525547445256
100.0,37.5,1.1851851851851851,0.06198347107438017
98.0,41.666666666666664,0.9219840000000001,0.07092198581560284
180.0,50.0,1.62,0.0947867298578199
170.0,43.75,1.8873469387755102,0.08403361344537816
190.0,50.0,1.805,0.09248554913294797
149.0,43.875,1.441611675229909,0.0809688581314879
78.0,24.25,2.586459772558189,0.05
88.0,37.75,1.3585369062760404,0.05510948905109489
75.0,24.25,2.391327452439154,0.04282560706401766
89.0,35.0,1.6165306122448977,0.050816696914700546
63.0,24.5,1.6530612244897962,0.04778156996587031
83.0,24.5,2.869221157850896,0.047228915662650604
67.0,24.25,1.9083855882665532,0.048866498740554154
78.0,24.25,2.586459772558189,0.04429223744292238
97.0,24.333333333333332,2.6484331018952902,0.05186500888099467
110.0,30.25,3.305785123966942,0.046538461538461535
110.0,26.666666666666668,5.671875,0.029411764705882353
48.0,22.5,1.1377777777777778,0.04534005037783375
66.0,24.5,1.814244064972928,0.05444444444444444
52.0,19.5,1.7777777777777777,0.03929471032745592
70.0,21.25,2.71280276816609,0.04106280193236715
60.0,22.75,1.7389204202391015,0.050555555555555555
110.0,32.5,1.4319526627218935,0.07726597325408618
140.0,39.75,1.550571575491476,0.08514056224899598
139.0,37.75,1.6947502302530593,0.08459383753501401
105.0,38.5,1.2396694214876032,0.06534653465346535
95.0,33.333333333333336,1.3537499999999998,0.06339144215530904
85.0,33.333333333333336,1.08375,0.06745362563237774
88.0,35.0,1.580408163265306,0.051470588235294115
100.0,37.5,1.1851851851851851,0.06559766763848396
90.0,38.666666666666664,0.9029429250891796,0.07227414330218068
105.0,38.5,1.2396694214876032,0.0683431952662722
85.0,33.333333333333336,1.08375,0.06514657980456026
110.0,37.5,1.4340740740740738,0.062154696132596686
120.0,43.0,1.2979989183342346,0.07565982404692081
145.0,38.125,1.8081160978231656,0.08905109489051095
165.0,38.5,3.061224489795918,0.06705370101596517
139.0,37.75,1.6947502302530593,0.09422776911076443
140.0,39.75,1.550571575491476,0.07794117647058824
68.0,24.5,1.9258642232403165,0.045475638051044084
95.0,33.5,2.01047003787035,0.05234375
97.0,29.75,2.6577219122943294,0.05173913043478261
75.0,26.25,2.0408163265306123,0.04708520179372197
95.0,33.5,2.01047003787035,0.05328031809145129
105.0,39.0,1.812130177514793,0.05683060109289618
85.0,37.75,1.2674882680584185,0.05288966725043783
97.0,29.75,2.6577219122943294,0.04948024948024948
103.0,26.2,3.091020336810209,0.04628975265017668
125.0,27.166666666666668,3.5285483081787046,0.05191082802547771
115.0,30.25,3.613141178881224,0.04329159212880143
133.0,27.166666666666668,3.9946554254958784,0.04780058651026393
71.0,22.25,2.5456381769978536,0.04472361809045226
68.0,24.5,1.9258642232403165,0.04590163934426229
115.0,38.5,1.4870410974307078,0.0711864406779661
85.0,33.333333333333336,1.08375,0.06688963210702341
88.0,35.0,1.580408163265306,0.04844290657439446
90.0,38.666666666666664,0.9029429250891796,0.07105666156202144
110.0,37.5,1.4340740740740738,0.06696428571428571
130.0,38.125,1.4533727492609512,0.07942708333333333
129.0,37.75,1.4596728213674839,0.0810738255033557
138.0,43.875,1.2366133391774417,0.08874841972187104
135.0,39.75,1.4417942328230688,0.08302872062663186
155.0,43.75,1.5689795918367346,0.08027522935779817
142.0,43.875,1.309340021590734,0.0865811544153922
125.0,33.375,1.753426194784609,0.07406380027739251
150.0,45.0,1.388888888888889,0.09137055837563451
71.0,22.25,2.5456381769978536,0.04623376623376623
65.0,21.5,2.285018929150892,0.043544303797468355
80.0,24.5,2.665556018325698,0.05117493472584857
80.0,30.25,1.7485144457345811,0.04531835205992509
77.0,36.6,0.8852160410881185,0.05184135977337111
125.0,43.75,1.0204081632653061,0.08974358974358974
71.0,35.25,1.0142346964438407,0.044200626959247646
90.0,32.5,0.9585798816568046,0.07602339181286549
70.0,26.25,1.7777777777777777,0.04772727272727273
70.0,26.25,1.7777777777777777,0.04883720930232558
65.0,21.25,2.339100346020761,0.04207920792079208
69.0,22.75,2.299722255766212,0.042723004694835684
90.0,37.75,1.4209903074426562,0.05655430711610487
115.0,28.833333333333332,2.6512746834174212,0.06666666666666667
115.0,28.833333333333332,2.6512746834174212,0.06407407407407407
90.0,37.75,1.4209903074426562,0.059076682316118935
76.0,24.5,2.405664306538942,0.0457089552238806
60.0,22.25,1.8179522787526827,0.04522357723577236
70.0,24.5,2.0408163265306123,0.04622641509433962
65.0,21.5,2.285018929150892,0.04259534422981674
90.0,37.75,1.4209903074426562,0.05638536221060493
88.0,35.0,1.580408163265306,0.04878048780487805
90.0,37.75,1.4209903074426562,0.05028305028305028
90.0,37.5,0.96,0.06654835847382432
78.0,24.25,2.586459772558189,0.0443327239488117
90.0,33.5,1.804410781911339,0.04942825525636296
75.0,30.0,1.5625,0.04720692368214005
92.0,29.75,2.3907916107619522,0.04889071487263763
75.0,27.0,1.9290123456790123,0.04768211920529802
65.0,21.5,2.285018929150892,0.04075829383886256
105.0,39.0,1.812130177514793,0.055714285714285716
65.0,21.25,2.339100346020761,0.04028436018957346
48.0,22.5,1.1377777777777778,0.04316546762589928
48.0,22.5,1.1377777777777778,0.03854389721627409
67.0,24.2,1.5330237005669012,0.04101694915254237
67.0,36.5,0.8423719271908425,0.04492307692307692
67.0,22.75,2.1683371573481467,0.049189189189189186
53.5,21.25,1.584636678200692,0.04632152588555858
67.0,24.25,1.9083855882665532,0.04522144522144522
62.0,22.25,1.941169044312587,0.048238482384823846
132.0,28.0,3.7040816326530615,0.0577319587628866
100.0,23.333333333333332,6.122448979591836,0.028925619834710745
88.0,30.5,2.0811609782316585,0.0488
72.0,26.75,1.8111625469473314,0.046724890829694325
84.0,33.75,1.548641975308642,0.05421686746987952
84.0,37.75,1.2378404455944914,0.05730550284629981
92.0,39.0,1.391190006574622,0.059541984732824425
110.0,28.833333333333332,2.4257409201777542,0.06348623853211009
84.0,33.75,1.548641975308642,0.05660377358490566
58.0,19.75,2.156064733215831,0.045014245014245016
64.0,21.5,2.215251487290427,0.04586666666666667
60.0,20.25,2.194787379972565,0.04602272727272727
67.0,24.25,1.9083855882665532,0.04697336561743341
65.0,21.25,2.339100346020761,0.043037974683544304
62.0,22.25,1.941169044312587,0.04341463414634146
68.0,22.75,2.2335466731071127,0.04584382871536524
63.0,26.25,1.44,0.04740406320541761
65.0,24.5,1.7596834652228237,0.04792176039119805
65.0,24.5,1.7596834652228237,0.041176470588235294
74.0,26.25,1.9867573696145127,0.04794520547945205
81.5,25.0,2.6569,0.04310344827586207
75.0,26.75,1.965237138614726,0.04841628959276018
75.0,27.0,1.9290123456790123,0.04595744680851064
100.0,29.75,2.824659275474896,0.04550669216061185
74.0,30.0,1.5211111111111113,0.04554079696394687
80.0,35.25,1.2876615864393142,0.04365325077399381
76.0,24.166666666666668,1.6483234244946494,0.04588607594936709
116.0,28.0,2.860544217687075,0.057931034482758624
120.0,24.333333333333332,4.053293300806906,0.049829351535836175
110.0,38.5,1.3605442176870748,0.06764275256222547
105.0,43.75,0.72,0.09395973154362416
88.0,33.333333333333336,1.1616,0.06535947712418301
85.0,37.5,0.8562962962962962,0.06493506493506493
88.0,28.0,2.4693877551020407,0.042994241842610366
88.0,28.0,2.4693877551020407,0.04242424242424243
88.0,28.0,2.4693877551020407,0.04676409185803758
85.0,28.0,2.3038903061224487,0.04349514563106796
84.0,33.75,1.548641975308642,0.053465346534653464
90.0,37.75,1.4209903074426562,0.05521023765996344
92.0,35.0,1.7273469387755103,0.04886561954624782
90.0,37.75,1.4209903074426562,0.04975288303130148
74.0,26.25,1.9867573696145127,0.05303030303030303
68.0,22.75,2.2335466731071127,0.044938271604938275
68.0,22.75,2.2335466731071127,0.04619289340101523
63.0,26.25,1.44,0.04941176470588235
70.0,24.5,2.0408163265306123,0.04611764705882353
88.0,30.0,2.1511111111111108,0.05555555555555555
75.0,26.75,1.965237138614726,0.04852607709750567
70.0,27.0,1.680384087791495,0.048106904231625836
67.0,22.75,2.1683371573481467,0.04631043256997455
67.0,22.75,2.1683371573481467,0.04631043256997455
67.0,22.75,2.1683371573481467,0.0456140350877193
110.0,30.166666666666668,2.2160495711364123,0.061460101867572156
85.0,43.666666666666664,0.6315191422411282,0.08689883913764511
92.0,39.0,1.391190006574622,0.06034816247582205
112.0,38.666666666666664,1.3983353151010702,0.0818342151675485
96.0,36.0,1.7777777777777777,0.05403377110694184
84.0,33.75,1.548641975308642,0.056962025316455694
90.0,37.75,1.4209903074426562,0.0511864406779661
86.0,35.0,1.509387755102041,0.05017921146953405
52.0,24.25,1.1495376766925283,0.045539906103286384
84.0,33.75,1.548641975308642,0.058823529411764705
79.0,30.0,1.733611111111111,0.045714285714285714
82.0,29.75,1.89930089682932,0.04375
